"driver","neighbour"
"SOX2","CHD8"
"SOX2","CHMP4A"
"SOX2","CHMP4B"
"SOX2","CHPF"
"SOX2","CHRNB2"
"SOX2","CIC"
"SOX2","CIT"
"SOX2","CKAP2"
"SOX2","CKAP2L"
"SOX2","CKAP4"
"SOX2","CKAP5"
"SOX2","CKB"
"SOX2","CKMT1A"
"SOX2","CLIC1"
"SOX2","CLOCK"
"SOX2","CLU"
"SOX2","CMPK1"
"SOX2","CNOT1"
"SOX2","CNOT3"
"SOX2","CNP"
"SOX2","CNTLN"
"SOX2","COL11A1"
"SOX2","COL13A1"
"SOX2","COL6A1"
"SOX2","COL6A3"
"SOX2","COL8A1"
"SOX2","COMP"
"SOX2","COPA"
"SOX2","COPE"
"SOX2","COPS3"
"SOX2","COPS7A"
"SOX2","CORO1B"
"SOX2","CP"
"SOX2","CPSF4"
"SOX2","CRABP2"
"SOX2","CRYAB"
"SOX2","CSNK1A1"
"SOX2","CSNK2A2"
"SOX2","CTAG1B"
"SOX2","CTBP1"
"SOX2","CTCF"
"SOX2","CTNNB1"
"SOX2","CTNND1"
"SOX2","CTR9"
"SOX2","CTTN"
"SOX2","CUL4A"
"SOX2","CUL4B"
"SOX2","CUL7"
"SOX2","CUL9"
"SOX2","CUX1"
"SOX2","CWC25"
"SOX2","CYB5A"
"SOX2","CYTH1"
"SOX2","DACH1"
"SOX2","DAP3"
"SOX2","DBN1"
"SOX2","DCAF5"
"SOX2","DCAF7"
"SOX2","DCTN2"
"SOX2","DDAH2"
"SOX2","DDB1"
"SOX2","DDOST"
"SOX2","DDX1"
"SOX2","DDX17"
"SOX2","DDX18"
"SOX2","DDX21"
"SOX2","DDX24"
"SOX2","DDX27"
"SOX2","DDX28"
"SOX2","DDX3X"
"SOX2","DDX41"
"SOX2","DDX5"
"SOX2","DDX50"
"SOX2","DDX52"
"SOX2","DDX56"
"SOX2","DET1"
"SOX2","DGCR8"
"SOX2","DHX15"
"SOX2","DHX30"
"SOX2","DHX57"
"SOX2","DHX9"
"SOX2","DLG5"
"SOX2","DLST"
"SOX2","DMAP1"
"SOX2","DMKN"
"SOX2","DNAJA1"
"SOX2","DNAJA2"
"SOX2","DNAJB3"
"SOX2","DNAJB6"
"SOX2","DNAJC13"
"SOX2","DNAJC16"
"SOX2","DNAJC9"
"SOX2","DNM1L"
"SOX2","DNTTIP1"
"SOX2","DOCK7"
"SOX2","DPF2"
"SOX2","DPM1"
"SOX2","DSC2"
"SOX2","DSC3"
"SOX2","DSG3"
"SOX2","DSP"
"SOX2","DUSP14"
"SOX2","EBNA1BP2"
"SOX2","ECM1"
"SOX2","EEF1B2"
"SOX2","EEF1G"
"SOX2","EEF2"
"SOX2","EFCAB7"
"SOX2","EFHD2"
"SOX2","EHD4"
"SOX2","EHMT1"
"SOX2","EHMT2"
"SOX2","EIF2AK2"
"SOX2","EIF2B4"
"SOX2","EIF3F"
"SOX2","EIF3L"
"SOX2","EIF4A1"
"SOX2","EIF4A3"
"SOX2","EIF4E1B"
"SOX2","EIF5B"
"SOX2","EIF6"
"SOX2","ELF2"
"SOX2","ELOVL1"
"SOX2","EMD"
"SOX2","EMG1"
"SOX2","EML2"
"SOX2","ENDOD1"
"SOX2","ENO1"
"SOX2","ENOX2"
"SOX2","ENPP4"
"SOX2","EP300"
"SOX2","EP400"
"SOX2","EPHA7"
"SOX2","EPM2AIP1"
"SOX2","EPS8"
"SOX2","EPS8L1"
"SOX2","ERAL1"
"SOX2","ESYT2"
"SOX2","ETV3"
"SOX2","EVPL"
"SOX2","EWSR1"
"SOX2","EXD2"
"SOX2","EXOSC10"
"SOX2","EXOSC5"
"SOX2","EXOSC6"
"SOX2","EXOSC7"
"SOX2","EXOSC9"
"SOX2","EZR"
"SOX2","FABP5"
"SOX2","FADS2"
"SOX2","FAHD2A"
"SOX2","FAM120A"
"SOX2","FAM98A"
"SOX2","FARSA"
"SOX2","FASTK"
"SOX2","FBL"
"SOX2","FBRS"
"SOX2","FEN1"
"SOX2","FERMT2"
"SOX2","FGA"
"SOX2","FGB"
"SOX2","FGG"
"SOX2","FKBP4"
"SOX2","FLAD1"
"SOX2","FLI1"
"SOX2","FLII"
"SOX2","FLNA"
"SOX2","FLOT1"
"SOX2","FOXC1"
"SOX2","FOXH1"
"SOX2","FOXK1"
"SOX2","FOXK2"
"SOX2","FOXP4"
"SOX2","FRAT2"
"SOX2","FTSJ3"
"SOX2","FUBP3"
"SOX2","FUS"
"SOX2","FYN"
"SOX2","FZR1"
"SOX2","G3BP1"
"SOX2","G3BP2"
"SOX2","G6PD"
"SOX2","GALC"
"SOX2","GALE"
"SOX2","GAPDHS"
"SOX2","GAS2L3"
"SOX2","GATAD2A"
"SOX2","GATAD2B"
"SOX2","GBE1"
"SOX2","GDI1"
"SOX2","GDI2"
"SOX2","GGH"
"SOX2","GJA1"
"SOX2","GLIPR1"
"SOX2","GLOD4"
"SOX2","GLRX"
"SOX2","GLYR1"
"SOX2","GNAI2"
"SOX2","GNAI3"
"SOX2","GNAZ"
"SOX2","GNL3"
"SOX2","GNPTAB"
"SOX2","GPC4"
"SOX2","GPI"
"SOX2","GPN1"
"SOX2","GPS1"
"SOX2","GPS2"
"SOX2","GRSF1"
"SOX2","GSTP1"
"SOX2","GTF2I"
"SOX2","GTF3C1"
"SOX2","GTF3C5"
"SOX2","GTPBP4"
"SOX2","HADHA"
"SOX2","HAL"
"SOX2","HBA1"
"SOX2","HDAC1"
"SOX2","HDAC2"
"SOX2","HDAC3"
"SOX2","HEATR1"
"SOX2","HELZ"
"SOX2","HIBCH"
"SOX2","HIP1R"
"SOX2","HIVEP1"
"SOX2","HJURP"
"SOX2","HK1"
"SOX2","HLA-A"
"SOX2","HMG20A"
"SOX2","HMOX1"
"SOX2","HNF1B"
"SOX2","HNF4A"
"SOX2","HNRNPA0"
"SOX2","HNRNPA2B1"
"SOX2","HNRNPA3"
"SOX2","HNRNPC"
"SOX2","HNRNPF"
"SOX2","HNRNPH2"
"SOX2","HNRNPK"
"SOX2","HNRNPL"
"SOX2","HNRNPM"
"SOX2","HNRNPU"
"SOX2","HNRNPUL2"
"SOX2","HOMEZ"
"SOX2","HOXA5"
"SOX2","HOXB9"
"SOX2","HPRT1"
"SOX2","HPX"
"SOX2","HSD17B10"
"SOX2","HSD17B12"
"SOX2","HSP90AA1"
"SOX2","HSP90AB1"
"SOX2","HSP90AB2P"
"SOX2","HSPA9"
"SOX2","HSPB1"
"SOX2","HSPD1"
"SOX2","HSPE1"
"SOX2","IDE"
"SOX2","IDH1"
"SOX2","IGF1"
"SOX2","IGF2BP1"
"SOX2","IGF2BP2"
"SOX2","IL1RN"
"SOX2","ILF2"
"SOX2","ILF3"
"SOX2","ILK"
"SOX2","IMP3"
"SOX2","IMPA2"
"SOX2","IMPDH2"
"SOX2","ING1"
"SOX2","INTS1"
"SOX2","INTS2"
"SOX2","INTS3"
"SOX2","INTS7"
"SOX2","INTS9"
"SOX2","IPO4"
"SOX2","IPO5"
"SOX2","IPO7"
"SOX2","IQCE"
"SOX2","IQGAP1"
"SOX2","IQGAP3"
"SOX2","IRF2BP1"
"SOX2","IRF2BP2"
"SOX2","ISL2"
"SOX2","ITCH"
"SOX2","ITGB4"
"SOX2","ITIH1"
"SOX2","ITIH4"
"SOX2","JPH2"
"SOX2","JUN"
"SOX2","JUND"
"SOX2","KCMF1"
"SOX2","KCNH8"
"SOX2","KCTD1"
"SOX2","KCTD15"
"SOX2","KCTD21"
"SOX2","KCTD5"
"SOX2","KDM1A"
"SOX2","KDM2B"
"SOX2","KDM6A"
"SOX2","KHDRBS1"
"SOX2","KIAA1671"
"SOX2","KIDINS220"
"SOX2","KIF14"
"SOX2","KIF23"
"SOX2","KIF2A"
"SOX2","KLF4"
"SOX2","KLHL22"
"SOX2","KPNA1"
"SOX2","KPNA2"
"SOX2","KPNA4"
"SOX2","KRI1"
"SOX2","KRR1"
"SOX2","KRT13"
"SOX2","KRT5"
"SOX2","KRT8"
"SOX2","KSR2"
"SOX2","L3MBTL3"
"SOX2","LACTB"
"SOX2","LAMA3"
"SOX2","LAMP2"
"SOX2","LARP1"
"SOX2","LARP7"
"SOX2","LAS1L"
"SOX2","LBP"
"SOX2","LCP1"
"SOX2","LDB1"
"SOX2","LDHA"
"SOX2","LDHB"
"SOX2","LEMD2"
"SOX2","LEO1"
"SOX2","LGALS1"
"SOX2","LGALS3BP"
"SOX2","LHX9"
"SOX2","LIG3"
"SOX2","LIMA1"
"SOX2","LIN54"
"SOX2","LIN9"
"SOX2","LMNB1"
"SOX2","LMNB2"
"SOX2","LONP1"
"SOX2","LOX"
"SOX2","LOXL1"
"SOX2","LRRC17"
"SOX2","LSM12"
"SOX2","LSM14A"
"SOX2","LSM14B"
"SOX2","LSM2"
"SOX2","LSM3"
"SOX2","LSM4"
"SOX2","LSM6"
"SOX2","LTV1"
"SOX2","LUM"
"SOX2","LUZP1"
"SOX2","LYAR"
"SOX2","LZTS1"
"SOX2","LZTS2"
"SOX2","MACF1"
"SOX2","MAEA"
"SOX2","MAGEC1"
"SOX2","MAGEC2"
"SOX2","MAGED1"
"SOX2","MAGED2"
"SOX2","MAML1"
"SOX2","MAP1A"
"SOX2","MAP3K13"
"SOX2","MAPK3"
"SOX2","MARK1"
"SOX2","MARK2"
"SOX2","MARK3"
"SOX2","MAST2"
"SOX2","MATR3"
"SOX2","MBD2"
"SOX2","MBD3"
"SOX2","MDH1"
"SOX2","MDH2"
"SOX2","MDN1"
"SOX2","MECP2"
"SOX2","MED1"
"SOX2","MED13L"
"SOX2","MED22"
"SOX2","MEF2A"
"SOX2","MEF2C"
"SOX2","MEF2D"
"SOX2","MEIS2"
"SOX2","MEPCE"
"SOX2","MEST"
"SOX2","MEX3C"
"SOX2","MEX3D"
"SOX2","MFAP1"
"SOX2","MFAP4"
"SOX2","MFGE8"
"SOX2","MIER1"
"SOX2","MITD1"
"SOX2","MITF"
"SOX2","MKLN1"
"SOX2","MLF2"
"SOX2","MLLT1"
"SOX2","MMS19"
"SOX2","MNX1"
"SOX2","MOGS"
"SOX2","MRPL1"
"SOX2","MRPL11"
"SOX2","MRPL12"
"SOX2","MRPL15"
"SOX2","MRPL19"
"SOX2","MRPL2"
"SOX2","MRPL23"
"SOX2","MRPL24"
"SOX2","MRPL28"
"SOX2","MRPL39"
"SOX2","MRPL4"
"SOX2","MRPL41"
"SOX2","MRPL49"
"SOX2","MRPL54"
"SOX2","MRPL9"
"SOX2","MRPS12"
"SOX2","MRPS16"
"SOX2","MRPS18B"
"SOX2","MRPS2"
"SOX2","MRPS22"
"SOX2","MRPS23"
"SOX2","MRPS26"
"SOX2","MRPS27"
"SOX2","MRPS28"
"SOX2","MRPS31"
"SOX2","MRPS34"
"SOX2","MRPS35"
"SOX2","MRPS5"
"SOX2","MRPS7"
"SOX2","MRPS9"
"SOX2","MRTO4"
"SOX2","MSL1"
"SOX2","MSL3"
"SOX2","MSN"
"SOX2","MTA1"
"SOX2","MTA2"
"SOX2","MTA3"
"SOX2","MTAP"
"SOX2","MTPAP"
"SOX2","MTX2"
"SOX2","MYBL2"
"SOX2","MYEF2"
"SOX2","MYH14"
"SOX2","MYL6B"
"SOX2","MYO1B"
"SOX2","MYO1C"
"SOX2","MYO9A"
"SOX2","MYO9B"
"SOX2","NACC1"
"SOX2","NAGK"
"SOX2","NAP1L1"
"SOX2","NAP1L4"
"SOX2","NAPA"
"SOX2","NAT10"
"SOX2","NCAPD2"
"SOX2","NCBP2"
"SOX2","NCCRP1"
"SOX2","NCL"
"SOX2","NCOA2"
"SOX2","NCOA3"
"SOX2","NCOA6"
"SOX2","NCOR1"
"SOX2","NCOR2"
"SOX2","NDUFS3"
"SOX2","NEU2"
"SOX2","NF2"
"SOX2","NFIA"
"SOX2","NFIC"
"SOX2","NFIX"
"SOX2","NHP2"
"SOX2","NIN"
"SOX2","NIP7"
"SOX2","NIPBL"
"SOX2","NKRF"
"SOX2","NME2P1"
"SOX2","NMNAT1"
"SOX2","NOC3L"
"SOX2","NOC4L"
"SOX2","NOL11"
"SOX2","NOL9"
"SOX2","NOM1"
"SOX2","NOP16"
"SOX2","NOP2"
"SOX2","NOP56"
"SOX2","NOP58"
"SOX2","NOS1"
"SOX2","NOTCH1"
"SOX2","NPEPPS"
"SOX2","NPM1"
"SOX2","NQO1"
"SOX2","NR2C1"
"SOX2","NR2C2"
"SOX2","NSD1"
"SOX2","NSF"
"SOX2","NT5E"
"SOX2","NUB1"
"SOX2","NUBP2"
"SOX2","NUDT16L1"
"SOX2","NUFIP2"
"SOX2","NUMB"
"SOX2","NUP153"
"SOX2","NUP214"
"SOX2","NUP93"
"SOX2","NUSAP1"
"SOX2","OASL"
"SOX2","OSBPL11"
"SOX2","OTUD7B"
"SOX2","OXCT1"
"SOX2","OXSM"
"SOX2","P4HA1"
"SOX2","P4HA2"
"SOX2","P4HB"
"SOX2","PABPC4"
"SOX2","PABPC4L"
"SOX2","PABPN1"
"SOX2","PAF1"
"SOX2","PAK1"
"SOX2","PAK2"
"SOX2","PARK7"
"SOX2","PARL"
"SOX2","PARP1"
"SOX2","PARP4"
"SOX2","PARVA"
"SOX2","PATZ1"
"SOX2","PAXIP1"
"SOX2","PBRM1"
"SOX2","PBX1"
"SOX2","PBX2"
"SOX2","PBX4"
"SOX2","PCGF1"
"SOX2","PCMT1"
"SOX2","PCNT"
"SOX2","PDCD11"
"SOX2","PDIA3"
"SOX2","PDLIM1"
"SOX2","PEBP1"
"SOX2","PELP1"
"SOX2","PES1"
"SOX2","PFKFB1"
"SOX2","PFKL"
"SOX2","PFKP"
"SOX2","PGAP3"
"SOX2","PGD"
"SOX2","PGK1"
"SOX2","PGLS"
"SOX2","PGM2"
"SOX2","PHAX"
"SOX2","PHC2"
"SOX2","PHC3"
"SOX2","PHF10"
"SOX2","PHF20L1"
"SOX2","PHGDH"
"SOX2","PI4KA"
"SOX2","PIAS1"
"SOX2","PICALM"
"SOX2","PITX1"
"SOX2","PKP3"
"SOX2","PKP4"
"SOX2","PLCD1"
"SOX2","PLCH1"
"SOX2","PLEKHG3"
"SOX2","PLEKHH3"
"SOX2","PLP2"
"SOX2","PLS1"
"SOX2","PLS3"
"SOX2","PMVK"
"SOX2","PNO1"
"SOX2","PNP"
"SOX2","POF1B"
"SOX2","POGZ"
"SOX2","POLDIP2"
"SOX2","POLDIP3"
"SOX2","POLM"
"SOX2","POLR2C"
"SOX2","POP1"
"SOX2","POU3F2"
"SOX2","PPAN"
"SOX2","PPFIBP2"
"SOX2","PPIA"
"SOX2","PPIH"
"SOX2","PPL"
"SOX2","PPP1R12A"
"SOX2","PPP1R12C"
"SOX2","PPP1R13L"
"SOX2","PPP1R9B"
"SOX2","PPP2R5C"
"SOX2","PPP2R5D"
"SOX2","PPT1"
"SOX2","PRDM14"
"SOX2","PRDX1"
"SOX2","PRDX2"
"SOX2","PRDX6"
"SOX2","PREP"
"SOX2","PRICKLE2"
"SOX2","PRKAR1A"
"SOX2","PRKAR2B"
"SOX2","PRKCD"
"SOX2","PRKCI"
"SOX2","PRKRA"
"SOX2","PROX1"
"SOX2","PRPF19"
"SOX2","PRPF4"
"SOX2","PRPF8"
"SOX2","PRR11"
"SOX2","PRR12"
"SOX2","PRR14"
"SOX2","PRRC1"
"SOX2","PRSS12"
"SOX2","PRSS23"
"SOX2","PRTFDC1"
"SOX2","PSIP1"
"SOX2","PSMA1"
"SOX2","PSMA4"
"SOX2","PSMA5"
"SOX2","PSMA6"
"SOX2","PSMA7"
"SOX2","PSMA8"
"SOX2","PSMB1"
"SOX2","PSMB3"
"SOX2","PSMB4"
"SOX2","PSMC2"
"SOX2","PSMC3"
"SOX2","PSMC5"
"SOX2","PSMC6"
"SOX2","PSMD11"
"SOX2","PSMD12"
"SOX2","PSMD2"
"SOX2","PSMD3"
"SOX2","PSMD7"
"SOX2","PTBP1"
"SOX2","PTBP2"
"SOX2","PTCD1"
"SOX2","PTCD3"
"SOX2","PUF60"
"SOX2","PWP1"
"SOX2","PYGO2"
"SOX2","QDPR"
"SOX2","QKI"
"SOX2","QSER1"
"SOX2","QSOX1"
"SOX2","RAB10"
"SOX2","RAB11A"
"SOX2","RAB1A"
"SOX2","RAB25"
"SOX2","RAB27B"
"SOX2","RAB5A"
"SOX2","RAB6A"
"SOX2","RAB7A"
"SOX2","RAB8A"
"SOX2","RAC1"
"SOX2","RAD21"
"SOX2","RAD23B"
"SOX2","RAE1"
"SOX2","RAI14"
"SOX2","RALY"
"SOX2","RAN"
"SOX2","RANBP10"
"SOX2","RANBP9"
"SOX2","RBBP4"
"SOX2","RBBP5"
"SOX2","RBBP7"
"SOX2","RBM14"
"SOX2","RBM15"
"SOX2","RBM28"
"SOX2","RBM34"
"SOX2","RBM4"
"SOX2","RBM5"
"SOX2","RBM7"
"SOX2","RBM8A"
"SOX2","RBMS1"
"SOX2","RBMS2"
"SOX2","RBP1"
"SOX2","RBX1"
"SOX2","RCOR1"
"SOX2","RCOR3"
"SOX2","REXO4"
"SOX2","RFC1"
"SOX2","RFC2"
"SOX2","RFC4"
"SOX2","RFC5"
"SOX2","RFX1"
"SOX2","RFX3"
"SOX2","RGS17"
"SOX2","RHOA"
"SOX2","RHOT1"
"SOX2","RIT1"
"SOX2","RLF"
"SOX2","RMND5A"
"SOX2","RMND5B"
"SOX2","RNF2"
"SOX2","RNGTT"
"SOX2","RNH1"
"SOX2","RPA1"
"SOX2","RPA2"
"SOX2","RPA3"
"SOX2","RPL11"
"SOX2","RPL12"
"SOX2","RPL13A"
"SOX2","RPL15"
"SOX2","RPL18"
"SOX2","RPL18A"
"SOX2","RPL19"
"SOX2","RPL24"
"SOX2","RPL26"
"SOX2","RPL27"
"SOX2","RPL27A"
"SOX2","RPL3"
"SOX2","RPL30"
"SOX2","RPL34"
"SOX2","RPL35A"
"SOX2","RPL36"
"SOX2","RPL39"
"SOX2","RPL4"
"SOX2","RPL5"
"SOX2","RPL6"
"SOX2","RPL7L1"
"SOX2","RPL8"
"SOX2","RPN1"
"SOX2","RPP30"
"SOX2","RPS11"
"SOX2","RPS12"
"SOX2","RPS13"
"SOX2","RPS14"
"SOX2","RPS15"
"SOX2","RPS15A"
"SOX2","RPS16"
"SOX2","RPS17"
"SOX2","RPS19"
"SOX2","RPS20"
"SOX2","RPS21"
"SOX2","RPS27A"
"SOX2","RPS3"
"SOX2","RPS3A"
"SOX2","RPS4X"
"SOX2","RPS4Y1"
"SOX2","RPS6"
"SOX2","RPS6KA2"
"SOX2","RPSA"
"SOX2","RRP1"
"SOX2","RRP12"
"SOX2","RRP15"
"SOX2","RRP1B"
"SOX2","RRP9"
"SOX2","RSL1D1"
"SOX2","RSPO2"
"SOX2","RTN4"
"SOX2","RUNX2"
"SOX2","RUVBL1"
"SOX2","RUVBL2"
"SOX2","RYR1"
"SOX2","S100A16"
"SOX2","SALL1"
"SOX2","SALL2"
"SOX2","SALL3"
"SOX2","SALL4"
"SOX2","SAMD4B"
"SOX2","SAP130"
"SOX2","SART3"
"SOX2","SATB1"
"SOX2","SATB2"
"SOX2","SCD5"
"SOX2","SCEL"
"SOX2","SCFD1"
"SOX2","SCRN2"
"SOX2","SCYL2"
"SOX2","SDAD1"
"SOX2","SDCBP"
"SOX2","SEC16A"
"SOX2","SEC23A"
"SOX2","SEMA3B"
"SOX2","SEMG1"
"SOX2","SEMG2"
"SOX2","SENP3"
"SOX2","SEPHS1"
"SOX2","SEPSECS"
"SOX2","SERBP1"
"SOX2","SERPINA1"
"SOX2","SERPINA12"
"SOX2","SERPINB1"
"SOX2","SERPINB12"
"SOX2","SERPINB13"
"SOX2","SERPINB2"
"SOX2","SERPINB5"
"SOX2","SERPINB7"
"SOX2","SERPINB8"
"SOX2","SERPINC1"
"SOX2","SERPINE1"
"SOX2","SERPINF1"
"SOX2","SET"
"SOX2","SETD2"
"SOX2","SETD7"
"SOX2","SFN"
"SOX2","SH3BGRL2"
"SOX2","SHCBP1"
"SOX2","SHISA6"
"SOX2","SIN3A"
"SOX2","SIN3B"
"SOX2","SIPA1L1"
"SOX2","SIPA1L3"
"SOX2","SIX3"
"SOX2","SIX4"
"SOX2","SLAIN2"
"SOX2","SLC25A1"
"SOX2","SLC25A10"
"SOX2","SLC25A11"
"SOX2","SLC25A12"
"SOX2","SLC25A5"
"SOX2","SLC25A6"
"SOX2","SLC2A1"
"SOX2","SLC45A2"
"SOX2","SLFN11"
"SOX2","SLFN5"
"SOX2","SLTM"
"SOX2","SMAD1"
"SOX2","SMAD2"
"SOX2","SMAD3"
"SOX2","SMAD4"
"SOX2","SMARCA2"
"SOX2","SMARCA4"
"SOX2","SMARCA5"
"SOX2","SMARCB1"
"SOX2","SMARCC1"
"SOX2","SMARCC2"
"SOX2","SMARCD1"
"SOX2","SMARCD2"
"SOX2","SMARCE1"
"SOX2","SMC1A"
"SOX2","SMC2"
"SOX2","SMC3"
"SOX2","SMCHD1"
"SOX2","SMG6"
"SOX2","SNAP23"
"SOX2","SNRPA1"
"SOX2","SNRPB"
"SOX2","SNRPB2"
"SOX2","SNRPD2"
"SOX2","SNX18"
"SOX2","SOX14"
"SOX2","SOX21"
"SOX2","SOX3"
"SOX2","SOX8"
"SOX2","SP2"
"SOX2","SPATS2"
"SOX2","SPATS2L"
"SOX2","SPEN"
"SOX2","SPINK5"
"SOX2","SPTB"
"SOX2","SPTBN1"
"SOX2","SPTBN2"
"SOX2","SQSTM1"
"SOX2","SRP14"
"SOX2","SRP54"
"SOX2","SRP68"
"SOX2","SRP72"
"SOX2","SRPK1"
"SOX2","SRPK2"
"SOX2","SS18"
"SOX2","SSB"
"SOX2","SSBP1"
"SOX2","SSBP3"
"SOX2","SSRP1"
"SOX2","SSX2IP"
"SOX2","ST7"
"SOX2","ST7L"
"SOX2","STAG2"
"SOX2","STAU1"
"SOX2","STAU2"
"SOX2","STIP1"
"SOX2","STOM"
"SOX2","STRAP"
"SOX2","STT3B"
"SOX2","SUMO1"
"SOX2","SUMO2"
"SOX2","SUN2"
"SOX2","SUPT16H"
"SOX2","SUPT5H"
"SOX2","SUPV3L1"
"SOX2","TACSTD2"
"SOX2","TAF15"
"SOX2","TAF2"
"SOX2","TAF6L"
"SOX2","TAGLN2"
"SOX2","TALDO1"
"SOX2","TARBP2"
"SOX2","TARDBP"
"SOX2","TBL1X"
"SOX2","TBL1XR1"
"SOX2","TBL2"
"SOX2","TBL3"
"SOX2","TBX2"
"SOX2","TBX3"
"SOX2","TCF12"
"SOX2","TCF20"
"SOX2","TCF3"
"SOX2","TCF7L2"
"SOX2","TCP1"
"SOX2","TECR"
"SOX2","TEKT1"
"SOX2","TET2"
"SOX2","TEX10"
"SOX2","TF"
"SOX2","TFAM"
"SOX2","TFAP2A"
"SOX2","TFAP4"
"SOX2","TFE3"
"SOX2","TFIP11"
"SOX2","TGFB1"
"SOX2","TGM5"
"SOX2","THBS1"
"SOX2","THRAP3"
"SOX2","TIA1"
"SOX2","TIAL1"
"SOX2","TIPARP"
"SOX2","TKT"
"SOX2","TLE1"
"SOX2","TLE3"
"SOX2","TMED10"
"SOX2","TMEM109"
"SOX2","TMOD3"
"SOX2","TMPO"
"SOX2","TNPO1"
"SOX2","TNRC18"
"SOX2","TNRC6A"
"SOX2","TNS4"
"SOX2","TOLLIP"
"SOX2","TOM1"
"SOX2","TOP1"
"SOX2","TP73"
"SOX2","TPI1"
"SOX2","TPMT"
"SOX2","TPT1"
"SOX2","TRA2B"
"SOX2","TRAP1"
"SOX2","TRERF1"
"SOX2","TREX2"
"SOX2","TRIM24"
"SOX2","TRIM26"
"SOX2","TRIM29"
"SOX2","TRIM33"
"SOX2","TRIM56"
"SOX2","TRIOBP"
"SOX2","TRMT61A"
"SOX2","TSHZ3"
"SOX2","TSPYL1"
"SOX2","TTC3"
"SOX2","TTR"
"SOX2","TUBA1A"
"SOX2","TUBA1B"
"SOX2","TUBA4A"
"SOX2","TUBB2A"
"SOX2","TUBB8"
"SOX2","TUBG1"
"SOX2","TUT1"
"SOX2","TWIST1"
"SOX2","TYMP"
"SOX2","UBA1"
"SOX2","UBE2M"
"SOX2","UBE2V1"
"SOX2","UBR4"
"SOX2","UBR5"
"SOX2","UBTF"
"SOX2","UBXN7"
"SOX2","UCHL3"
"SOX2","UGP2"
"SOX2","UHRF1"
"SOX2","ULBP3"
"SOX2","UPF1"
"SOX2","UPF3B"
"SOX2","USP15"
"SOX2","USP24"
"SOX2","USP34"
"SOX2","USP44"
"SOX2","USP7"
"SOX2","USP9X"
"SOX2","UTP14A"
"SOX2","UTP15"
"SOX2","UTP18"
"SOX2","UTP3"
"SOX2","UTP6"
"SOX2","VAPB"
"SOX2","VAT1"
"SOX2","VPS33A"
"SOX2","VPS35"
"SOX2","VRK1"
"SOX2","VRK3"
"SOX2","WDR1"
"SOX2","WDR26"
"SOX2","WDR27"
"SOX2","WDR3"
"SOX2","WDR36"
"SOX2","WDR46"
"SOX2","WDR5"
"SOX2","WDR82"
"SOX2","WIZ"
"SOX2","WRN"
"SOX2","WWP2"
"SOX2","XPNPEP3"
"SOX2","XPO5"
"SOX2","XRCC1"
"SOX2","XRCC5"
"SOX2","XRCC6"
"SOX2","XRN1"
"SOX2","YAP1"
"SOX2","YBX1"
"SOX2","YOD1"
"SOX2","YPEL5"
"SOX2","YTHDC2"
"SOX2","YTHDF1"
"SOX2","YTHDF2"
"SOX2","YWHAE"
"SOX2","YWHAG"
"SOX2","YWHAZ"
"SOX2","YY1"
"SOX2","ZBTB10"
"SOX2","ZBTB5"
"SOX2","ZBTB7A"
"SOX2","ZCCHC24"
"SOX2","ZCCHC8"
"SOX2","ZCCHC9"
"SOX2","ZDBF2"
"SOX2","ZEB1"
"SOX2","ZFHX3"
"SOX2","ZFHX4"
"SOX2","ZFR"
"SOX2","ZMIZ2"
"SOX2","ZMYM2"
"SOX2","ZNF148"
"SOX2","ZNF169"
"SOX2","ZNF185"
"SOX2","ZNF24"
"SOX2","ZNF267"
"SOX2","ZNF281"
"SOX2","ZNF292"
"SOX2","ZNF362"
"SOX2","ZNF384"
"SOX2","ZNF462"
"SOX2","ZNF512"
"SOX2","ZNF608"
"SOX2","ZNF609"
"SOX2","ZNF638"
"SOX2","ZNF644"
"SOX2","ZNF687"
"SOX2","ZNF71"
"SOX2","ZNF787"
"SOX2","ZSCAN10"
"SOX21","APPBP2"
"SOX21","C1QBP"
"SOX21","EWSR1"
"SOX21","NANOG"
"SOX21","POU5F1"
"SOX21","RBMXL1"
"SOX21","SOX2"
"SOX21","USP10"
"SP8","HEYL"
"SP8","KDM3A"
"SP8","SDCBP"
"SP8","SP7"
"SP8","ZNF273"
"SP8","ZNF519"
"SPATC1L","ACOT7"
"SPATC1L","ARL4A"
"SPATC1L","ARMC7"
"SPATC1L","ASPDH"
"SPATC1L","ATPAF2"
"SPATC1L","CABP2"
"SPATC1L","DCAF15"
"SPATC1L","DISC1"
"SPATC1L","EGFR"
"SPATC1L","EXOSC8"
"SPATC1L","FOXN1"
"SPATC1L","FSD2"
"SPATC1L","GOLGA6A"
"SPATC1L","GTF3C6"
"SPATC1L","HOOK2"
"SPATC1L","IKZF1"
"SPATC1L","KIFC3"
"SPATC1L","KRT40"
"SPATC1L","KRTAP5-9"
"SPATC1L","LZTS2"
"SPATC1L","MTUS2"
"SPATC1L","MYO15B"
"SPATC1L","NCK2"
"SPATC1L","NUTF2"
"SPATC1L","NXF1"
"SPATC1L","PARN"
"SPATC1L","PHC2"
"SPATC1L","PHF11"
"SPATC1L","PIAS2"
"SPATC1L","PICK1"
"SPATC1L","PNMA1"
"SPATC1L","POLR1C"
"SPATC1L","PPP1CB"
"SPATC1L","PPP1CC"
"SPATC1L","RBMY1F"
